Seq_id	Size	Description
Block #476
Seq_id	Strand	Start	End	Length
87	+	2403730	2408891	5161
114	-	541168	536006	5162
--------------------------------------------------------------------------------
Block #475
Seq_id	Strand	Start	End	Length
77	+	3279889	3288102	8213
180	+	1505502	1513715	8213
--------------------------------------------------------------------------------
Block #474
Seq_id	Strand	Start	End	Length
75	+	3011501	3020690	9189
76	+	3045827	3055016	9189
104	-	4016117	4006928	9189
--------------------------------------------------------------------------------
Block #473
Seq_id	Strand	Start	End	Length
72	+	1988845	1995099	6254
171	-	1130362	1124117	6245
193	-	725598	719380	6218
--------------------------------------------------------------------------------
Block #472
Seq_id	Strand	Start	End	Length
72	+	1916233	1921972	5739
111	+	78949	84688	5739
--------------------------------------------------------------------------------
Block #471
Seq_id	Strand	Start	End	Length
72	+	1911044	1916232	5188
94	+	3648422	3653607	5185
111	+	73760	78948	5188
--------------------------------------------------------------------------------
Block #470
Seq_id	Strand	Start	End	Length
72	+	1896656	1904660	8004
111	+	62465	70469	8004
--------------------------------------------------------------------------------
Block #469
Seq_id	Strand	Start	End	Length
71	+	3995184	4000748	5564
165	+	1889293	1894896	5603
--------------------------------------------------------------------------------
Block #468
Seq_id	Strand	Start	End	Length
71	+	3983439	3989807	6368
217	+	1971999	1978351	6352
--------------------------------------------------------------------------------
Block #467
Seq_id	Strand	Start	End	Length
71	+	1094243	1116018	21775
217	+	3244985	3266757	21772
--------------------------------------------------------------------------------
Block #466
Seq_id	Strand	Start	End	Length
71	+	38196	44298	6102
140	+	2903526	2910871	7345
--------------------------------------------------------------------------------
Block #465
Seq_id	Strand	Start	End	Length
68	+	3555842	3562127	6285
77	-	3305145	3298841	6304
180	-	1530758	1524454	6304
--------------------------------------------------------------------------------
Block #464
Seq_id	Strand	Start	End	Length
68	+	35765	64073	28308
111	-	2891388	2863602	27786
161	-	483738	456734	27004
--------------------------------------------------------------------------------
Block #463
Seq_id	Strand	Start	End	Length
65	+	1749891	1755649	5758
106	-	2011520	2005913	5607
202	-	1619700	1614156	5544
212	-	3491133	3485526	5607
--------------------------------------------------------------------------------
Block #462
Seq_id	Strand	Start	End	Length
65	+	1719294	1726736	7442
106	-	2042327	2034887	7440
202	-	1650325	1642885	7440
212	-	3521601	3514161	7440
--------------------------------------------------------------------------------
Block #461
Seq_id	Strand	Start	End	Length
65	+	793886	801843	7957
89	-	4048569	4041852	6717
140	+	3435286	3442003	6717
176	-	14997	8280	6717
--------------------------------------------------------------------------------
Block #460
Seq_id	Strand	Start	End	Length
63	+	84263	97306	13043
80	-	3841168	3828125	13043
--------------------------------------------------------------------------------
Block #459
Seq_id	Strand	Start	End	Length
59	+	2626265	2633030	6765
72	+	790941	797704	6763
171	-	2272235	2265473	6762
209	+	157712	164475	6763
--------------------------------------------------------------------------------
Block #458
Seq_id	Strand	Start	End	Length
58	+	1665154	1670557	5403
147	-	2293342	2287913	5429
--------------------------------------------------------------------------------
Block #457
Seq_id	Strand	Start	End	Length
58	+	1485533	1499094	13561
63	-	3806433	3791517	14916
75	-	3831162	3816246	14916
80	+	123070	137985	14915
94	-	1882394	1869055	13339
97	-	3803443	3788527	14916
104	+	3162902	3177817	14915
--------------------------------------------------------------------------------
Block #456
Seq_id	Strand	Start	End	Length
56	+	3811737	3819860	8123
176	-	781808	773685	8123
--------------------------------------------------------------------------------
Block #455
Seq_id	Strand	Start	End	Length
56	+	3638092	3644293	6201
63	+	3609906	3616107	6201
76	+	3721250	3727451	6201
80	-	317025	310824	6201
104	-	3359558	3353357	6201
196	+	3578458	3584668	6210
--------------------------------------------------------------------------------
Block #454
Seq_id	Strand	Start	End	Length
56	+	1141331	1146492	5161
88	+	1222671	1227834	5163
--------------------------------------------------------------------------------
Block #453
Seq_id	Strand	Start	End	Length
51	+	2266395	2271574	5179
68	+	3932951	3938128	5177
94	+	3277460	3282639	5179
--------------------------------------------------------------------------------
Block #452
Seq_id	Strand	Start	End	Length
51	+	2192419	2197876	5457
133	-	3006137	3000682	5455
144	-	3851412	3845956	5456
--------------------------------------------------------------------------------
Block #451
Seq_id	Strand	Start	End	Length
50	+	3202687	3208204	5517
148	-	3347151	3341635	5516
--------------------------------------------------------------------------------
Block #450
Seq_id	Strand	Start	End	Length
50	+	880233	905288	25055
148	+	634793	659848	25055
--------------------------------------------------------------------------------
Block #449
Seq_id	Strand	Start	End	Length
47	+	1040157	1047928	7771
92	+	1419926	1427701	7775
--------------------------------------------------------------------------------
Block #448
Seq_id	Strand	Start	End	Length
46	+	562237	569939	7702
64	+	519903	527605	7702
81	+	520203	527905	7702
96	+	1450381	1458076	7695
203	+	519926	527628	7702
--------------------------------------------------------------------------------
Block #447
Seq_id	Strand	Start	End	Length
45	+	3655752	3661204	5452
112	+	738488	743943	5455
--------------------------------------------------------------------------------
Block #446
Seq_id	Strand	Start	End	Length
45	+	3297227	3313027	15800
76	+	3597289	3614329	17040
--------------------------------------------------------------------------------
Block #445
Seq_id	Strand	Start	End	Length
45	+	2190158	2197286	7128
56	+	2431662	2438802	7140
63	+	2401347	2408487	7140
65	+	2815148	2822288	7140
75	+	2444614	2451754	7140
76	+	2440405	2447544	7139
77	-	1612754	1605615	7139
80	-	1525273	1518134	7139
90	-	1658801	1651662	7139
93	-	1971467	1964328	7139
97	+	2414376	2421516	7140
104	-	507627	500488	7139
112	+	3360823	3367963	7140
116	+	2457633	2464773	7140
136	-	2798332	2791193	7139
145	-	2072022	2063597	8425
150	-	3432276	3425137	7139
154	-	2918953	2911814	7139
175	-	1416734	1409595	7139
180	-	3858013	3850874	7139
182	+	1633635	1640774	7139
185	+	1895099	1902239	7140
196	+	2318207	2325347	7140
202	-	542454	535315	7139
210	-	3214951	3207812	7139
--------------------------------------------------------------------------------
Block #444
Seq_id	Strand	Start	End	Length
42	+	3965593	3975145	9552
132	+	2396344	2407136	10792
--------------------------------------------------------------------------------
Block #443
Seq_id	Strand	Start	End	Length
42	+	2443858	2453206	9348
140	-	254297	243720	10577
165	+	450090	459439	9349
176	+	3065777	3075126	9349
--------------------------------------------------------------------------------
Block #442
Seq_id	Strand	Start	End	Length
40	+	3645030	3659648	14618
140	-	2428480	2413862	14618
167	+	2052419	2067011	14592
--------------------------------------------------------------------------------
Block #441
Seq_id	Strand	Start	End	Length
40	+	3629054	3635189	6135
93	+	529470	535603	6133
140	-	2445154	2439019	6135
167	+	2035549	2041685	6136
--------------------------------------------------------------------------------
Block #440
Seq_id	Strand	Start	End	Length
36	+	725236	732854	7618
193	+	634656	642282	7626
--------------------------------------------------------------------------------
Block #439
Seq_id	Strand	Start	End	Length
34	+	2773689	2784636	10947
75	-	2054595	2043634	10961
76	-	2049867	2038906	10961
106	-	1612792	1601831	10961
116	-	2050556	2039595	10961
168	-	709336	698390	10946
202	+	968978	979950	10972
--------------------------------------------------------------------------------
Block #438
Seq_id	Strand	Start	End	Length
34	+	1337605	1342791	5186
168	-	2145714	2140527	5187
181	-	2000574	1995448	5126
--------------------------------------------------------------------------------
Block #437
Seq_id	Strand	Start	End	Length
34	+	1328766	1336295	7529
168	-	2154550	2147021	7529
--------------------------------------------------------------------------------
Block #436
Seq_id	Strand	Start	End	Length
34	+	933329	942385	9056
168	-	2549985	2540929	9056
--------------------------------------------------------------------------------
Block #435
Seq_id	Strand	Start	End	Length
34	+	722711	731458	8747
168	-	2760681	2751935	8746
182	-	3322629	3313883	8746
--------------------------------------------------------------------------------
Block #434
Seq_id	Strand	Start	End	Length
34	+	464913	471261	6348
168	-	3018502	3012156	6346
182	-	3575268	3568917	6351
--------------------------------------------------------------------------------
Block #433
Seq_id	Strand	Start	End	Length
33	+	3531389	3536559	5170
199	+	1023857	1029027	5170
--------------------------------------------------------------------------------
Block #432
Seq_id	Strand	Start	End	Length
33	+	2344072	2350972	6900
58	-	2710018	2703117	6901
61	-	1671446	1664536	6910
--------------------------------------------------------------------------------
Block #431
Seq_id	Strand	Start	End	Length
33	+	2314315	2322408	8093
58	-	2739774	2731682	8092
--------------------------------------------------------------------------------
Block #430
Seq_id	Strand	Start	End	Length
32	+	2275766	2282121	6355
45	-	3397488	3391133	6355
75	-	3647086	3640731	6355
93	+	793770	800125	6355
116	-	3633086	3626731	6355
136	+	1619700	1626055	6355
150	+	2191310	2197665	6355
158	-	652784	646429	6355
210	+	1981396	1987751	6355
--------------------------------------------------------------------------------
Block #429
Seq_id	Strand	Start	End	Length
32	+	2031818	2037234	5416
212	-	960843	955426	5417
--------------------------------------------------------------------------------
Block #428
Seq_id	Strand	Start	End	Length
32	+	1996878	2008117	11239
202	+	3189908	3201149	11241
212	-	994250	983016	11234
--------------------------------------------------------------------------------
Block #427
Seq_id	Strand	Start	End	Length
32	+	776493	782273	5780
223	+	200530	206310	5780
--------------------------------------------------------------------------------
Block #426
Seq_id	Strand	Start	End	Length
31	+	3035460	3052157	16697
187	+	2543984	2560681	16697
--------------------------------------------------------------------------------
Block #425
Seq_id	Strand	Start	End	Length
31	+	374326	384377	10051
91	+	98464	108515	10051
--------------------------------------------------------------------------------
Block #424
Seq_id	Strand	Start	End	Length
25	+	3547698	3553100	5402
39	+	1794968	1800370	5402
43	-	2831316	2825913	5403
54	-	3032026	3026624	5402
65	-	2397097	2391694	5403
77	+	2031335	2036737	5402
89	+	2534913	2540315	5402
94	-	108090	102687	5403
106	-	1622235	1616832	5403
112	-	2939463	2934060	5403
113	+	1806453	1811863	5410
132	+	462257	467659	5402
145	+	2521289	2526691	5402
163	+	3643048	3648450	5402
180	+	258644	264046	5402
202	+	959351	964753	5402
205	+	1987474	1992876	5402
210	+	3639977	3645381	5404
212	-	3106183	3100780	5403
222	-	750340	744929	5411
--------------------------------------------------------------------------------
Block #423
Seq_id	Strand	Start	End	Length
25	+	3369245	3375463	6218
42	+	1733844	1740054	6210
143	+	160506	166731	6225
147	-	805051	798832	6219
181	-	687773	681554	6219
210	+	3461567	3467785	6218
--------------------------------------------------------------------------------
Block #422
Seq_id	Strand	Start	End	Length
25	+	791488	806716	15228
42	+	3227921	3243149	15228
54	-	1781172	1765945	15227
77	+	3305147	3320376	15229
143	+	1630735	1645965	15230
147	-	3511573	3496337	15236
154	+	578476	593703	15227
180	+	1530760	1545989	15229
181	-	3280120	3264868	15252
185	-	301307	286080	15227
202	+	2282965	2298192	15227
210	+	840731	855961	15230
--------------------------------------------------------------------------------
Block #421
Seq_id	Strand	Start	End	Length
24	+	2465247	2487895	22648
148	+	983731	1006379	22648
223	-	3294860	3272237	22623
--------------------------------------------------------------------------------
Block #420
Seq_id	Strand	Start	End	Length
24	+	553117	562814	9697
163	-	818528	808831	9697
205	+	886292	895989	9697
--------------------------------------------------------------------------------
Block #419
Seq_id	Strand	Start	End	Length
23	+	2888886	2897975	9089
46	+	550590	559765	9175
137	+	556557	565648	9091
158	-	480397	471282	9115
193	+	829051	838139	9088
--------------------------------------------------------------------------------
Block #418
Seq_id	Strand	Start	End	Length
22	+	2977910	2994586	16676
214	-	281971	265295	16676
--------------------------------------------------------------------------------
Block #417
Seq_id	Strand	Start	End	Length
22	+	1968273	1975041	6768
214	-	1291598	1284830	6768
--------------------------------------------------------------------------------
Block #416
Seq_id	Strand	Start	End	Length
22	+	946878	987900	41022
214	-	2312879	2271859	41020
--------------------------------------------------------------------------------
Block #415
Seq_id	Strand	Start	End	Length
17	+	4103554	4121408	17854
68	+	521772	539626	17854
165	-	147133	129268	17865
--------------------------------------------------------------------------------
Block #414
Seq_id	Strand	Start	End	Length
17	+	4096090	4103553	7463
68	+	514308	521771	7463
165	-	156156	148756	7400
--------------------------------------------------------------------------------
Block #413
Seq_id	Strand	Start	End	Length
17	+	3780108	3786516	6408
217	+	3683083	3689489	6406
--------------------------------------------------------------------------------
Block #412
Seq_id	Strand	Start	End	Length
15	+	1488640	1495518	6878
23	-	3065546	3058669	6877
44	-	57466	50589	6877
52	-	859524	852647	6877
59	-	1598485	1591608	6877
72	-	975305	968397	6908
137	-	733171	726294	6877
142	-	1910932	1904055	6877
155	+	1687743	1694621	6878
157	+	2281709	2288587	6878
161	+	762634	769512	6878
--------------------------------------------------------------------------------
Block #411
Seq_id	Strand	Start	End	Length
13	+	3506853	3516446	9593
22	-	1569196	1559602	9594
39	+	1176350	1185974	9624
43	-	3449803	3440179	9624
51	+	2239327	2248921	9594
54	-	3643720	3634103	9617
56	+	1113862	1123486	9624
68	+	3903263	3912857	9594
71	+	1152451	1162045	9594
76	-	2638450	2628827	9623
88	+	1197398	1206990	9592
89	-	3472451	3462851	9600
90	+	1458012	1467636	9624
94	+	3250384	3259978	9594
100	+	1805823	1815426	9603
104	-	1864853	1855239	9614
106	-	2284224	2274152	10072
107	+	2530716	2540307	9591
119	+	2598621	2608220	9599
133	-	2956552	2946958	9594
140	-	1376501	1366414	10087
143	+	3812789	3822413	9624
147	-	1264071	1254447	9624
150	+	3227410	3237021	9611
154	+	2716559	2726176	9617
165	+	3407941	3417558	9617
175	-	2759751	2750142	9609
176	+	1959557	1969181	9624
182	-	1836273	1826656	9617
185	-	2097509	2087892	9617
196	-	2529408	2519784	9624
202	+	238943	249009	10066
206	-	1686530	1676939	9591
214	+	1690656	1700250	9594
--------------------------------------------------------------------------------
Block #410
Seq_id	Strand	Start	End	Length
13	+	3136659	3143887	7228
74	+	3417086	3422979	5893
107	+	2168352	2175580	7228
206	-	2051623	2044395	7228
--------------------------------------------------------------------------------
Block #409
Seq_id	Strand	Start	End	Length
13	+	2936212	2946713	10501
33	+	301533	312034	10501
34	-	204505	194003	10502
42	-	3440148	3429648	10500
51	+	1659774	1670275	10501
54	+	1569171	1579672	10501
58	-	642634	632133	10501
61	+	720592	731093	10501
77	-	3518720	3508219	10501
90	-	3540895	3530398	10497
94	+	2686186	2696687	10501
100	-	3838050	3827550	10500
106	+	160843	171350	10507
107	+	1967974	1978475	10501
133	-	3518800	3508299	10501
144	-	309619	299118	10501
145	-	3953045	3942544	10501
167	-	1091907	1081406	10501
168	+	3278906	3289408	10502
180	-	1744390	1733889	10501
196	+	430677	441178	10501
199	+	1855596	1866097	10501
206	-	2252136	2241635	10501
--------------------------------------------------------------------------------
Block #408
Seq_id	Strand	Start	End	Length
12	+	3644004	3650951	6947
22	-	3781356	3774409	6947
214	+	3628472	3635417	6945
--------------------------------------------------------------------------------
Block #407
Seq_id	Strand	Start	End	Length
12	+	3628993	3635233	6240
22	-	3796351	3790127	6224
61	-	1689834	1683596	6238
68	-	211804	205558	6246
74	-	140843	134605	6238
144	-	1945694	1939473	6221
214	+	3613478	3619702	6224
--------------------------------------------------------------------------------
Block #406
Seq_id	Strand	Start	End	Length
12	+	1603310	1609167	5857
106	+	564031	569889	5858
--------------------------------------------------------------------------------
Block #405
Seq_id	Strand	Start	End	Length
8	+	4006351	4012048	5697
12	+	2467196	2472947	5751
13	+	179149	184885	5736
14	-	2289888	2284119	5769
17	+	4169134	4174867	5733
18	-	2327247	2321478	5769
20	-	2026080	2020311	5769
21	-	356732	350963	5769
22	-	799559	793811	5748
25	-	3756814	3751049	5765
26	-	2302855	2297086	5769
32	-	109261	103511	5750
33	+	1536573	1542321	5748
34	-	2984659	2978895	5764
38	+	773840	779621	5781
39	-	2004694	1998944	5750
40	-	1459461	1453712	5749
41	+	2865595	2871364	5769
42	-	2124252	2118498	5754
43	+	2621603	2627353	5750
45	+	1579288	1585052	5764
49	-	102821	97052	5769
