strain,character_state,character_state_annotation
BUMA.1121.00042,3,"chromosomes: 1, 2"
BUMA.1121.00043,3,"chromosomes: 1, 2"
BUMA.1121.00044,3,"chromosomes: 1, 2"
BUMA.1121.00045,3,"chromosomes: 1, 2"
BUMA.1121.00046,3,"chromosomes: 1, 2"
BUMA.1121.00047,3,"chromosomes: 1, 2"
BUMA.1121.00048,3,"chromosomes: 1, 2"
BUMA.1121.00049,3,"chromosomes: 1, 2"
BUMA.1121.00050,3,"chromosomes: 1, 2"
BUMA.1121.00051,3,"chromosomes: 1, 2"
BUMA.1121.00052,3,"chromosomes: 1, 2"
BUMA.1121.00053,3,"chromosomes: 1, 2"
BUMA.1121.00054,2,"chromosomes: 1, 1, 2"
BUMA.1121.00055,3,"chromosomes: 1, 2"
BUMA.1121.00056,3,"chromosomes: 1, 2"
BUMA.1121.00057,3,"chromosomes: 1, 2"
BUMA.1121.00058,3,"chromosomes: 1, 2"
BUMA.1121.00059,3,"chromosomes: 1, 2"
BUMA.1121.00060,3,"chromosomes: 1, 2"
BUMA.1121.00061,3,"chromosomes: 1, 2"
BUMA.1121.00062,3,"chromosomes: 1, 2"
BUMA.1121.00063,3,"chromosomes: 1, 2"
BUMA.1121.00064,3,"chromosomes: 1, 2"
BUMA.1121.00065,3,"chromosomes: 1, 2"
BUMA.1121.00066,3,"chromosomes: 1, 2"
BUMA.1121.00067,3,"chromosomes: 1, 2"
BUMA.1121.00068,3,"chromosomes: 1, 2"
BUMA.1121.00069,3,"chromosomes: 1, 2"
BUMA.1121.00070,3,"chromosomes: 1, 2"
BUMA.1121.00071,3,"chromosomes: 1, 2"
BUMA.1121.00072,3,"chromosomes: 1, 2"
BUMA.1121.00073,3,"chromosomes: 1, 2"
BUMA.1121.00074,3,"chromosomes: 1, 2"
BUMA.1121.00075,3,"chromosomes: 1, 2"
BUMA.1121.00076,3,"chromosomes: 1, 2"
BUMA.1121.00077,3,"chromosomes: 1, 2"
BUMA.1121.00078,3,"chromosomes: 1, 2"
BUMA.1121.00079,3,"chromosomes: 1, 2"
BUMA.1121.00080,3,"chromosomes: 1, 2"
BUMA.1121.00081,3,"chromosomes: 1, 2"
BUMA.1121.00082,3,"chromosomes: 1, 2"
BUMA.1121.00083,3,"chromosomes: 1, 2"
BUMA.1121.00084,3,"chromosomes: 1, 2"
BUMA.1121.00085,3,"chromosomes: 1, 2"
BUMA.1121.00086,3,"chromosomes: 1, 2"
BUMA.1121.00087,3,"chromosomes: 1, 2"
BUMA.1121.00088,3,"chromosomes: 1, 2"
BUMA.1121.00089,3,"chromosomes: 1, 2"
BUMA.1121.00090,3,"chromosomes: 1, 2"
BUMA.1121.00091,3,"chromosomes: 1, 2"
BUMA.1121.00092,3,"chromosomes: 1, 2"
BUMA.1121.00093,3,"chromosomes: 1, 2"
BUMA.1121.00094,3,"chromosomes: 1, 2"
BUMA.1121.00095,3,"chromosomes: 1, 2"
BUMA.1121.00096,3,"chromosomes: 1, 2"
BUMA.1121.00097,3,"chromosomes: 1, 2"
BUMA.1121.00098,3,"chromosomes: 1, 2"
BUMA.1121.00099,3,"chromosomes: 1, 2"
BUMA.1121.00100,3,"chromosomes: 1, 2"
BUMA.1121.00101,3,"chromosomes: 1, 2"
BUMA.1121.00102,3,"chromosomes: 1, 2"
BUMA.1121.00103,3,"chromosomes: 1, 2"
BUMA.1121.00104,3,"chromosomes: 1, 2"
BUMA.1121.00105,3,"chromosomes: 1, 2"
BUMA.1121.00106,3,"chromosomes: 1, 2"
BUMA.1121.00107,3,"chromosomes: 1, 2"
BUMA.1121.00108,3,"chromosomes: 1, 2"
BUMA.1121.00109,3,"chromosomes: 1, 2"
BUMA.1121.00110,3,"chromosomes: 1, 2"
BUMA.1121.00111,3,"chromosomes: 1, 2"
BUMA.1121.00112,3,"chromosomes: 1, 2"
