id,adjacency,mean_break_length_nucleotide,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,parallel_break_score,number_of_parallel_breaks,tree_consistent
119,18h–19t,4321,0,0,0,0,0,True
120,189h–190t,172,0,0,0,0,0,True
121,17h–18t,2796,0,0,0,0,0,True
122,1780h–1781t,2100,0,0,0,0,1,True
123,1773h–1774t,1197,0,0,0,0,1,True
124,1770h–1772t,1992,0,0,0,0,0,True
125,176h–177t,4481,0,0,0,0,1,True
126,1769h–1770t,905,0,0,0,0,0,True
127,1757h–1764t,25967,0,0,0,0,1,True
128,1747h–1748t,1664,0,0,0,0,1,True
129,1718h–1719t,577,0,0,0,0,0,True
130,1715h–1716t,5472,0,0,0,0,1,True
131,16h–17t,4038,0,0,0,0,0,True
132,1693t–828t,2183,0,0,0,0,1,True
133,1669h–1670t,1139,0,0,0,0,0,True
134,1667h–1668t,3219,0,0,0,0,0,True
135,1647h–1648t,28690,0,0,0,0,1,True
136,1645h–1646t,2698,0,0,0,0,1,True
137,1641h–1642t,1327,0,0,0,0,1,True
138,1634h–1635t,678,0,0,0,0,0,True
139,1632h–1633t,637,0,0,0,0,1,True
140,1602h–1614t,19253,0,0,0,0,1,True
141,1600h–1601t,1829,0,0,0,0,1,True
142,1592h–1593t,91,0,0,0,0,1,True
143,1586h–1588t,3262,0,0,0,0,1,True
144,1568h–1569t,25,0,0,0,0,0,True
145,1525h–1526t,1341,0,0,0,0,0,True
146,1517h–1518t,835,0,0,0,0,0,True
147,1516h–1517t,3453,0,0,0,0,0,True
148,1512h–1515t,15248,0,0,0,0,1,True
149,147h–150t,17952,0,0,0,0,0,True
150,1443h–1455t,31138,0,0,0,0,1,True
151,1389h–1396t,7303,0,0,0,0,1,True
152,1374h–1376t,9889,0,0,0,0,1,True
153,1372h–1373t,510,0,0,0,0,0,True
154,1356h–1364t,25520,0,0,0,0,1,True
155,1323h–1324t,265,0,0,0,0,0,True
156,1322h–1323t,1,0,0,0,0,0,True
157,1307h–1308t,381,0,0,0,0,1,True
158,1288h–1290t,8669,0,0,0,0,1,True
159,1266h–1267t,1261,0,0,0,0,1,True
160,1224h–1225t,1156,0,0,0,0,1,True
161,1186h–1192t,20706,0,0,0,0,1,True
162,1163h–1173t,35129,0,0,0,0,0,True
163,1159h–1160t,1,0,0,0,0,0,True
164,1127h–1128t,1827,0,0,0,0,0,True
165,1125h–1127t,2045,0,0,0,0,0,True
166,1123h–1124t,1684,0,0,0,0,0,True
167,1122h–1123t,815,0,0,0,0,0,True
168,1114h–1117t,21450,0,0,0,0,1,True
169,1099h–1100t,996,0,0,0,0,1,True
170,1086h–1087t,3,0,0,0,0,0,True
171,1066h–1068t,6841,0,0,0,0,1,True
172,100h–101t,1,0,0,0,0,0,True
