block,species,chr,chr_beg,chr_end,orientation
249,BUMA.1121.00106,1,2627722,2634739,+
249,BUMA.1121.00001,1,1192699,1199700,-
249,BUMA.1121.00107,1,2828237,2835326,+
249,BUMA.1121.00104,2,2356653,2363678,-
249,BUMA.1121.00105,1,2308372,2315388,-
249,BUMA.1121.00098,1,1547896,1554895,+
249,BUMA.1121.00111,1,3058379,3065405,+
249,BUMA.1121.00109,1,3018289,3025296,-
249,BUMA.1121.00097,1,1035911,1042945,-
249,BUMA.1121.00094,1,2871784,2878819,+
249,BUMA.1121.00095,1,2825354,2832498,-
249,BUMA.1121.00005,1,1591049,1598038,+
249,BUMA.1121.00101,1,3556513,3563637,-
249,BUMA.1121.00065,1,2943031,2950030,+
249,BUMA.1121.00100,1,2437577,2444593,-
249,BUMA.1121.00029,2,2077120,2084105,-
249,BUMA.1121.00039,2,3026648,3033641,+
249,BUMA.1121.00066,1,2799256,2806282,+
249,BUMA.1121.00031,1,216571,223515,+
249,BUMA.1121.00108,1,3925114,3932104,+
249,BUMA.1121.00023,1,1206758,1213756,+
248,BUMA.1121.00057,1,3987734,3997933,+
248,BUMA.1121.00058,1,1642779,1652944,-
248,BUMA.1121.00043,2,2961232,2971470,+
248,BUMA.1121.00045,1,1177831,1188028,-
248,BUMA.1121.00051,1,2844166,2854445,+
248,BUMA.1121.00068,1,1649191,1659477,+
248,BUMA.1121.00061,1,2814859,2825079,+
248,BUMA.1121.00060,1,3423049,3433246,-
248,BUMA.1121.00059,2,2104978,2115156,+
248,BUMA.1121.00064,1,2883754,2893890,+
248,BUMA.1121.00016,1,989354,999489,+
248,BUMA.1121.00003,1,1365740,1375957,+
248,BUMA.1121.00055,1,2556375,2566429,+
248,BUMA.1121.00011,1,2780014,2790155,-
248,BUMA.1121.00037,1,1479799,1489926,+
248,BUMA.1121.00009,1,2695165,2705348,-
248,BUMA.1121.00035,1,4029846,4040027,+
248,BUMA.1121.00088,1,3788271,3798424,+
248,BUMA.1121.00069,1,2784201,2794391,+
248,BUMA.1121.00092,1,895981,906200,-
248,BUMA.1121.00074,1,980374,990568,-
248,BUMA.1121.00070,1,2785972,2796196,+
248,BUMA.1121.00093,1,3719907,3730126,+
248,BUMA.1121.00063,1,2811678,2821915,+
248,BUMA.1121.00033,1,1065806,1075975,+
248,BUMA.1121.00018,1,3468441,3478631,+
248,BUMA.1121.00080,1,2876014,2886193,+
248,BUMA.1121.00027,1,1017044,1027261,+
248,BUMA.1121.00053,1,2636797,2647016,+
248,BUMA.1121.00047,1,66488,76727,-
248,BUMA.1121.00067,1,1534736,1544958,-
248,BUMA.1121.00110,1,1935172,1945396,-
248,BUMA.1121.00073,1,2813094,2823316,+
248,BUMA.1121.00072,1,2785690,2795935,+
248,BUMA.1121.00082,1,2972357,2982619,+
248,BUMA.1121.00077,1,1537822,1548039,+
248,BUMA.1121.00025,2,3931212,3941417,-
248,BUMA.1121.00062,1,1679200,1689361,-
248,BUMA.1121.00007,1,1177593,1187645,-
248,BUMA.1121.00041,2,49345,59597,+
248,BUMA.1121.00021,1,3475830,3486003,+
248,BUMA.1121.00103,1,1485128,1495171,-
248,BUMA.1121.00056,1,1084527,1094693,-
248,BUMA.1121.00112,1,4185439,4195663,-
248,BUMA.1121.00091,1,1634867,1645039,-
248,BUMA.1121.00099,1,3529995,3540212,-
248,BUMA.1121.00096,1,393225,403452,-
248,BUMA.1121.00079,1,2910362,2920539,+
248,BUMA.1121.00083,1,2796740,2807002,-
248,BUMA.1121.00084,1,3242534,3252747,+
248,BUMA.1121.00049,1,2947708,2957921,-
248,BUMA.1121.00089,1,2832152,2842318,+
248,BUMA.1121.00014,1,4034674,4044870,-
248,BUMA.1121.00090,1,952535,962771,+
248,BUMA.1121.00071,1,2803645,2813766,+
248,BUMA.1121.00078,1,3125303,3135578,-
248,BUMA.1121.00102,1,2406233,2416410,-
248,BUMA.1121.00075,1,2368060,2378297,+
248,BUMA.1121.00012,1,1629539,1639700,+
248,BUMA.1121.00076,1,2433979,2444230,-
248,BUMA.1121.00106,1,2616982,2627249,+
248,BUMA.1121.00001,1,1200173,1210326,-
248,BUMA.1121.00107,1,2817571,2827764,+
248,BUMA.1121.00104,2,2364151,2374334,-
248,BUMA.1121.00105,1,2315861,2326064,-
248,BUMA.1121.00098,1,1537256,1547423,+
248,BUMA.1121.00111,1,3047766,3057906,+
248,BUMA.1121.00109,1,3025768,3035801,-
248,BUMA.1121.00097,1,1043418,1053668,-
248,BUMA.1121.00094,1,2861145,2871311,+
248,BUMA.1121.00095,1,2832971,2843106,-
248,BUMA.1121.00005,1,1580331,1590576,+
248,BUMA.1121.00101,1,3564110,3574197,-
248,BUMA.1121.00065,1,2932409,2942558,+
248,BUMA.1121.00100,1,2487399,2497658,-
248,BUMA.1121.00029,2,2084578,2094773,-
248,BUMA.1121.00039,2,3015997,3026175,+
248,BUMA.1121.00066,1,2788560,2798783,+
248,BUMA.1121.00031,1,205972,216098,+
248,BUMA.1121.00108,1,3914505,3924641,+
248,BUMA.1121.00023,1,1196072,1206285,+
247,BUMA.1121.00057,1,3955861,3985479,+
247,BUMA.1121.00058,1,1655018,1684796,-
247,BUMA.1121.00043,2,2929417,2959035,+
247,BUMA.1121.00045,1,1190105,1219897,-
247,BUMA.1121.00051,1,2812261,2841887,+
247,BUMA.1121.00068,1,1617355,1646959,+
247,BUMA.1121.00061,1,2783000,2812618,+
247,BUMA.1121.00060,1,3435323,3465115,-
247,BUMA.1121.00059,2,2073113,2102732,+
247,BUMA.1121.00064,1,2851912,2881524,+
247,BUMA.1121.00016,1,957513,987129,+
247,BUMA.1121.00003,1,1332242,1361842,+
247,BUMA.1121.00055,1,2524523,2554164,+
247,BUMA.1121.00011,1,2792269,2822055,-
247,BUMA.1121.00037,1,1447984,1477602,+
247,BUMA.1121.00009,1,2707445,2737229,-
247,BUMA.1121.00035,1,3998003,4027621,+
247,BUMA.1121.00088,1,3756412,3786030,+
247,BUMA.1121.00069,1,2752346,2781964,+
247,BUMA.1121.00092,1,908288,938072,-
247,BUMA.1121.00074,1,992686,1022464,-
247,BUMA.1121.00070,1,2754113,2783731,+
247,BUMA.1121.00093,1,3688037,3717654,+
247,BUMA.1121.00063,1,2779819,2809437,+
247,BUMA.1121.00033,1,1033985,1063602,+
247,BUMA.1121.00018,1,3436610,3466244,+
247,BUMA.1121.00080,1,2844090,2873707,+
247,BUMA.1121.00027,1,985194,1014810,+
247,BUMA.1121.00053,1,2604916,2634549,+
247,BUMA.1121.00047,1,78806,108584,-
247,BUMA.1121.00067,1,1547041,1576819,-
247,BUMA.1121.00110,1,1947439,1977221,-
247,BUMA.1121.00073,1,2781235,2810853,+
247,BUMA.1121.00072,1,2753851,2783464,+
247,BUMA.1121.00082,1,2940498,2970116,+
247,BUMA.1121.00077,1,1505998,1535614,+
247,BUMA.1121.00025,2,3943449,3973249,-
247,BUMA.1121.00062,1,1691451,1721229,-
247,BUMA.1121.00007,1,1189707,1219500,-
247,BUMA.1121.00041,2,17439,47048,+
247,BUMA.1121.00021,1,3443828,3473440,+
247,BUMA.1121.00103,1,1497238,1527044,-
247,BUMA.1121.00056,1,1096779,1126557,-
247,BUMA.1121.00112,1,4197744,4227537,-
247,BUMA.1121.00091,1,1647106,1676873,-
247,BUMA.1121.00099,1,3542288,3572108,-
247,BUMA.1121.00096,1,405490,435292,-
247,BUMA.1121.00079,1,2878488,2908104,+
247,BUMA.1121.00083,1,2809078,2838862,-
247,BUMA.1121.00084,1,3210633,3240251,+
247,BUMA.1121.00049,1,2959997,2989760,-
247,BUMA.1121.00089,1,2800288,2829901,+
247,BUMA.1121.00014,1,4046902,4076687,-
247,BUMA.1121.00090,1,920727,950345,+
247,BUMA.1121.00071,1,2771792,2801410,+
247,BUMA.1121.00078,1,3137687,3167471,-
247,BUMA.1121.00102,1,2418449,2448233,-
247,BUMA.1121.00075,1,2336144,2365798,+
247,BUMA.1121.00012,1,1597710,1627328,+
247,BUMA.1121.00076,1,2446334,2476156,-
247,BUMA.1121.00106,1,2585134,2614752,+
247,BUMA.1121.00001,1,1212393,1242177,-
247,BUMA.1121.00107,1,2785716,2815325,+
247,BUMA.1121.00104,2,2376424,2406217,-
247,BUMA.1121.00105,1,2328133,2357917,-
247,BUMA.1121.00098,1,1505411,1535022,+
247,BUMA.1121.00111,1,3014347,3043972,+
247,BUMA.1121.00109,1,3039357,3069129,-
247,BUMA.1121.00097,1,1055814,1085591,-
247,BUMA.1121.00094,1,2829287,2858900,+
247,BUMA.1121.00095,1,2845363,2875109,-
247,BUMA.1121.00005,1,1548488,1578106,+
247,BUMA.1121.00101,1,3576250,3606058,-
247,BUMA.1121.00065,1,2900563,2930177,+
247,BUMA.1121.00100,1,2499741,2529561,-
247,BUMA.1121.00029,2,2096840,2126624,-
247,BUMA.1121.00039,2,2984168,3013786,+
247,BUMA.1121.00066,1,2756710,2786328,+
247,BUMA.1121.00031,1,174158,203775,+
247,BUMA.1121.00108,1,3882687,3912280,+
247,BUMA.1121.00023,1,1164193,1193826,+
246,BUMA.1121.00057,1,3939077,3954113,+
246,BUMA.1121.00058,1,1686544,1701604,-
246,BUMA.1121.00043,2,2912594,2927669,+
246,BUMA.1121.00045,1,1221645,1236690,-
246,BUMA.1121.00051,1,2795469,2810512,+
246,BUMA.1121.00068,1,1600550,1615601,+
246,BUMA.1121.00061,1,2766216,2781252,+
246,BUMA.1121.00060,1,3466863,3481908,-
246,BUMA.1121.00059,2,2056305,2071365,+
246,BUMA.1121.00064,1,2835104,2850164,+
246,BUMA.1121.00016,1,940690,955765,+
246,BUMA.1121.00003,1,1315442,1330489,+
246,BUMA.1121.00055,1,2507727,2522775,+
246,BUMA.1121.00011,1,2823809,2838857,-
246,BUMA.1121.00037,1,1431179,1446236,+
246,BUMA.1121.00009,1,2738983,2754028,-
246,BUMA.1121.00035,1,3981207,3996255,+
246,BUMA.1121.00088,1,3739603,3754663,+
246,BUMA.1121.00069,1,2735571,2750598,+
246,BUMA.1121.00092,1,939820,954868,-
246,BUMA.1121.00074,1,1024213,1039273,-
246,BUMA.1121.00070,1,2737336,2752365,+
246,BUMA.1121.00093,1,3671241,3686289,+
246,BUMA.1121.00063,1,2763061,2778071,+
246,BUMA.1121.00033,1,1017180,1032237,+
246,BUMA.1121.00018,1,3419805,3434862,+
246,BUMA.1121.00080,1,2827298,2842341,+
246,BUMA.1121.00027,1,968398,983446,+
246,BUMA.1121.00053,1,2588136,2603167,+
246,BUMA.1121.00047,1,110339,125382,-
246,BUMA.1121.00067,1,1578568,1593614,-
246,BUMA.1121.00110,1,1978977,1994034,-
246,BUMA.1121.00073,1,2764451,2779487,+
246,BUMA.1121.00072,1,2737119,2752098,+
246,BUMA.1121.00082,1,2923714,2938750,+
246,BUMA.1121.00077,1,1489187,1504242,+
246,BUMA.1121.00025,2,3974997,3990054,-
246,BUMA.1121.00062,1,1722978,1738024,-
246,BUMA.1121.00007,1,1221254,1236302,-
246,BUMA.1121.00041,2,655,15686,+
246,BUMA.1121.00021,1,3426996,3442080,+
246,BUMA.1121.00103,1,1528793,1543851,-
246,BUMA.1121.00056,1,1128312,1143355,-
246,BUMA.1121.00112,1,569,15617,-
246,BUMA.1121.00091,1,1678621,1693679,-
246,BUMA.1121.00099,1,3573862,3588919,-
246,BUMA.1121.00096,1,437046,452138,-
246,BUMA.1121.00079,1,2861697,2876739,+
246,BUMA.1121.00083,1,2840610,2855646,-
246,BUMA.1121.00084,1,3193836,3208884,+
246,BUMA.1121.00049,1,2991509,3006577,-
246,BUMA.1121.00089,1,2783491,2798534,+
246,BUMA.1121.00014,1,4078435,4093501,-
246,BUMA.1121.00090,1,903922,918979,+
246,BUMA.1121.00071,1,2755013,2770044,+
246,BUMA.1121.00078,1,3169219,3184267,-
246,BUMA.1121.00102,1,2449981,2465001,-
246,BUMA.1121.00075,1,2319340,2334396,+
246,BUMA.1121.00012,1,1580878,1595962,+
246,BUMA.1121.00076,1,2477904,2492961,-
246,BUMA.1121.00106,1,2568321,2583381,+
246,BUMA.1121.00001,1,1243925,1258973,-
246,BUMA.1121.00107,1,2768906,2783963,+
246,BUMA.1121.00104,2,2407966,2423023,-
246,BUMA.1121.00105,1,2359665,2374710,-
246,BUMA.1121.00098,1,1488597,1503655,+
246,BUMA.1121.00111,1,2997542,3012599,+
246,BUMA.1121.00109,1,3070885,3085945,-
246,BUMA.1121.00097,1,1087341,1102392,-
246,BUMA.1121.00094,1,2812490,2827533,+
246,BUMA.1121.00095,1,2876864,2891921,-
246,BUMA.1121.00005,1,1531734,1546740,+
246,BUMA.1121.00101,1,3607812,3622860,-
246,BUMA.1121.00065,1,2883758,2898815,+
246,BUMA.1121.00100,1,2532490,2547499,-
246,BUMA.1121.00029,2,2128371,2143419,-
246,BUMA.1121.00039,2,2967363,2982420,+
246,BUMA.1121.00066,1,2739929,2754962,+
246,BUMA.1121.00031,1,157344,172410,+
246,BUMA.1121.00108,1,3865877,3880934,+
246,BUMA.1121.00023,1,1147388,1162445,+
245,BUMA.1121.00057,1,3906640,3938141,+
245,BUMA.1121.00058,1,1702540,1733920,-
245,BUMA.1121.00043,2,2879871,2911658,+
245,BUMA.1121.00045,1,1237626,1269155,-
245,BUMA.1121.00051,1,2763010,2794533,+
245,BUMA.1121.00068,1,1566795,1599614,+
245,BUMA.1121.00061,1,2733864,2765280,+
245,BUMA.1121.00060,1,3482844,3514408,-
245,BUMA.1121.00059,2,2023778,2055374,+
245,BUMA.1121.00064,1,2802693,2834168,+
245,BUMA.1121.00016,1,908040,939754,+
245,BUMA.1121.00003,1,1282930,1314506,+
245,BUMA.1121.00055,1,2475363,2506791,+
245,BUMA.1121.00011,1,2839793,2871161,-
245,BUMA.1121.00037,1,1398493,1430243,+
245,BUMA.1121.00009,1,2754964,2786457,-
245,BUMA.1121.00035,1,3948503,3980271,+
245,BUMA.1121.00088,1,3706821,3738667,+
245,BUMA.1121.00069,1,2703221,2734635,+
245,BUMA.1121.00092,1,955804,987331,-
245,BUMA.1121.00074,1,1040209,1071715,-
245,BUMA.1121.00070,1,2704960,2736400,+
245,BUMA.1121.00093,1,3638814,3670305,+
245,BUMA.1121.00063,1,2730658,2762125,+
245,BUMA.1121.00033,1,983381,1014895,+
245,BUMA.1121.00018,1,3387194,3418869,+
245,BUMA.1121.00080,1,2794739,2826362,+
245,BUMA.1121.00027,1,935823,967462,+
245,BUMA.1121.00053,1,2555362,2587200,+
245,BUMA.1121.00047,1,126318,157858,-
245,BUMA.1121.00067,1,1594550,1626219,-
245,BUMA.1121.00110,1,1994970,2026434,-
245,BUMA.1121.00073,1,2732051,2763515,+
245,BUMA.1121.00072,1,2704715,2736183,+
245,BUMA.1121.00082,1,2891294,2922778,+
245,BUMA.1121.00077,1,1456797,1488251,+
245,BUMA.1121.00025,2,3990990,4022565,-
245,BUMA.1121.00062,1,1738960,1770550,-
245,BUMA.1121.00007,1,1237238,1268832,-
245,BUMA.1121.00041,2,4103513,4134954,+
245,BUMA.1121.00021,1,3394388,3426060,+
245,BUMA.1121.00103,1,1586200,1617667,-
245,BUMA.1121.00056,1,1144291,1175746,-
245,BUMA.1121.00112,1,16553,47913,-
245,BUMA.1121.00091,1,1694615,1726203,-
245,BUMA.1121.00099,1,3589855,3621647,-
245,BUMA.1121.00096,1,453074,484685,-
245,BUMA.1121.00079,1,2829127,2860761,+
245,BUMA.1121.00083,1,2856582,2888066,-
245,BUMA.1121.00084,1,3161352,3192900,+
245,BUMA.1121.00049,1,3007513,3039114,-
245,BUMA.1121.00089,1,2750953,2782555,+
245,BUMA.1121.00014,1,4094437,4126206,-
245,BUMA.1121.00090,1,871434,902986,+
245,BUMA.1121.00071,1,2722746,2754077,+
245,BUMA.1121.00078,1,3185203,3216736,-
245,BUMA.1121.00102,1,2465937,2497884,-
245,BUMA.1121.00075,1,2286848,2318404,+
245,BUMA.1121.00012,1,1548225,1579942,+
245,BUMA.1121.00076,1,2493897,2525558,-
245,BUMA.1121.00106,1,2535873,2567385,+
245,BUMA.1121.00001,1,1259909,1291379,-
245,BUMA.1121.00107,1,2736502,2767970,+
245,BUMA.1121.00104,2,2423959,2455518,-
245,BUMA.1121.00105,1,2375646,2408346,-
245,BUMA.1121.00098,1,1456159,1487661,+
245,BUMA.1121.00111,1,2964883,2996606,+
245,BUMA.1121.00109,1,3086881,3118466,-
245,BUMA.1121.00097,1,1103328,1134711,-
245,BUMA.1121.00094,1,2779916,2811554,+
245,BUMA.1121.00095,1,2892857,2924397,-
245,BUMA.1121.00005,1,1499082,1530798,+
245,BUMA.1121.00101,1,3623796,3655284,-
245,BUMA.1121.00065,1,2851295,2882822,+
245,BUMA.1121.00100,1,2548435,2580363,-
245,BUMA.1121.00029,2,2144220,2175651,-
245,BUMA.1121.00039,2,2934747,2966427,+
245,BUMA.1121.00066,1,2707530,2738993,+
245,BUMA.1121.00031,1,124776,156408,+
245,BUMA.1121.00108,1,3833463,3864941,+
245,BUMA.1121.00023,1,1114583,1146452,+
244,BUMA.1121.00057,1,3893147,3902876,+
244,BUMA.1121.00058,1,1737683,1747383,-
244,BUMA.1121.00043,2,2866366,2876108,+
244,BUMA.1121.00045,1,1272919,1282604,-
244,BUMA.1121.00051,1,2749351,2759247,+
244,BUMA.1121.00068,1,1552059,1561780,+
244,BUMA.1121.00061,1,2720394,2730102,+
244,BUMA.1121.00060,1,3518172,3527857,-
244,BUMA.1121.00059,2,2010286,2020013,+
244,BUMA.1121.00064,1,2789174,2798930,+
244,BUMA.1121.00016,1,894469,904281,+
244,BUMA.1121.00003,1,1269450,1279166,+
244,BUMA.1121.00055,1,2461892,2471599,+
244,BUMA.1121.00011,1,2874924,2884637,-
244,BUMA.1121.00037,1,1383724,1393494,+
244,BUMA.1121.00009,1,2791457,2801207,-
244,BUMA.1121.00035,1,3934970,3944740,+
244,BUMA.1121.00088,1,3693296,3703058,+
244,BUMA.1121.00069,1,2689750,2699458,+
244,BUMA.1121.00092,1,991095,1000816,-
244,BUMA.1121.00074,1,1075478,1085248,-
244,BUMA.1121.00070,1,2691488,2701196,+
244,BUMA.1121.00093,1,3625328,3635050,+
244,BUMA.1121.00063,1,2717187,2726895,+
244,BUMA.1121.00033,1,969876,979618,+
244,BUMA.1121.00018,1,3373721,3383436,+
244,BUMA.1121.00080,1,2781156,2790976,+
244,BUMA.1121.00027,1,922358,932059,+
244,BUMA.1121.00053,1,2541821,2551599,+
244,BUMA.1121.00047,1,161622,171503,-
244,BUMA.1121.00067,1,1629982,1639780,-
244,BUMA.1121.00110,1,2030198,2039884,-
244,BUMA.1121.00073,1,2718579,2728287,+
244,BUMA.1121.00072,1,2691243,2700951,+
244,BUMA.1121.00082,1,2877822,2887530,+
244,BUMA.1121.00077,1,1443346,1453033,+
244,BUMA.1121.00025,2,4026323,4036030,-
244,BUMA.1121.00062,1,1774313,1784006,-
244,BUMA.1121.00007,1,1272596,1282426,-
244,BUMA.1121.00041,2,4090014,4099749,+
244,BUMA.1121.00021,1,3380886,3390630,+
244,BUMA.1121.00103,1,1621431,1631143,-
244,BUMA.1121.00056,1,1179509,1189279,-
244,BUMA.1121.00112,1,51677,61398,-
244,BUMA.1121.00091,1,1729967,1739751,-
244,BUMA.1121.00099,1,3625412,3635146,-
244,BUMA.1121.00096,1,488451,498168,-
244,BUMA.1121.00079,1,2815559,2825364,+
244,BUMA.1121.00083,1,2891830,2901537,-
244,BUMA.1121.00084,1,3147748,3157589,+
244,BUMA.1121.00049,1,3042877,3052620,-
244,BUMA.1121.00089,1,2737398,2747190,+
244,BUMA.1121.00014,1,4129966,4139688,-
244,BUMA.1121.00090,1,857950,867671,+
244,BUMA.1121.00071,1,2709274,2718981,+
244,BUMA.1121.00078,1,3220500,3230204,-
244,BUMA.1121.00102,1,2501648,2511445,-
244,BUMA.1121.00075,1,2273251,2283085,+
244,BUMA.1121.00012,1,1534713,1544462,+
244,BUMA.1121.00076,1,2529321,2539231,-
244,BUMA.1121.00106,1,2522378,2532110,+
244,BUMA.1121.00001,1,1295142,1304862,-
244,BUMA.1121.00107,1,2722996,2732738,+
244,BUMA.1121.00104,2,2459281,2469040,-
244,BUMA.1121.00105,1,2412109,2421823,-
244,BUMA.1121.00098,1,1442639,1452395,+
244,BUMA.1121.00111,1,2951378,2961120,+
244,BUMA.1121.00109,1,3123482,3133194,-
244,BUMA.1121.00097,1,1138475,1148202,-
244,BUMA.1121.00094,1,2766361,2776153,+
244,BUMA.1121.00095,1,2928165,2937832,-
244,BUMA.1121.00005,1,1485513,1495318,+
244,BUMA.1121.00101,1,3659048,3668756,-
244,BUMA.1121.00065,1,2837782,2847532,+
244,BUMA.1121.00100,1,2584127,2593854,-
244,BUMA.1121.00029,2,2179414,2189155,-
244,BUMA.1121.00039,2,2921249,2930984,+
244,BUMA.1121.00066,1,2694060,2703768,+
244,BUMA.1121.00031,1,111295,121017,+
244,BUMA.1121.00108,1,3819983,3829699,+
244,BUMA.1121.00023,1,1101097,1110824,+
242,BUMA.1121.00057,1,3873752,3888463,+
242,BUMA.1121.00058,1,1752067,1766801,-
242,BUMA.1121.00043,2,2846927,2861671,+
242,BUMA.1121.00045,1,1287311,1302020,-
242,BUMA.1121.00051,1,2729940,2744656,+
242,BUMA.1121.00068,1,1532674,1547364,+
242,BUMA.1121.00061,1,2700999,2715710,+
242,BUMA.1121.00060,1,3532564,3547273,-
242,BUMA.1121.00059,2,1990889,2005602,+
242,BUMA.1121.00064,1,2769775,2784489,+
242,BUMA.1121.00016,1,875046,889774,+
242,BUMA.1121.00003,1,1250042,1264749,+
242,BUMA.1121.00055,1,2442495,2457208,+
242,BUMA.1121.00011,1,2889344,2904053,-
242,BUMA.1121.00037,1,1364300,1379029,+
242,BUMA.1121.00009,1,2805902,2820634,-
242,BUMA.1121.00035,1,3915547,3930275,+
242,BUMA.1121.00088,1,3673885,3688601,+
242,BUMA.1121.00069,1,2670355,2685066,+
242,BUMA.1121.00092,1,1005500,1020211,-
242,BUMA.1121.00074,1,1089932,1104663,-
242,BUMA.1121.00070,1,2672093,2686804,+
242,BUMA.1121.00093,1,3605934,3620644,+
242,BUMA.1121.00063,1,2697792,2712503,+
242,BUMA.1121.00033,1,950453,965181,+
242,BUMA.1121.00018,1,3354309,3369037,+
242,BUMA.1121.00080,1,2761745,2776461,+
242,BUMA.1121.00027,1,902966,917674,+
242,BUMA.1121.00053,1,2522437,2537137,+
242,BUMA.1121.00047,1,176198,190915,-
242,BUMA.1121.00067,1,1644475,1659206,-
242,BUMA.1121.00110,1,2044451,2059187,-
242,BUMA.1121.00073,1,2699184,2713895,+
242,BUMA.1121.00072,1,2671848,2686559,+
242,BUMA.1121.00082,1,2858427,2873138,+
242,BUMA.1121.00077,1,1424044,1438779,+
242,BUMA.1121.00025,2,4040714,4055443,-
242,BUMA.1121.00062,1,1788690,1803416,-
242,BUMA.1121.00007,1,1287110,1301856,-
242,BUMA.1121.00041,2,4070595,4085319,+
242,BUMA.1121.00021,1,3361463,3376191,+
242,BUMA.1121.00103,1,1635838,1650567,-
242,BUMA.1121.00056,1,1193974,1208691,-
242,BUMA.1121.00112,1,66105,80798,-
242,BUMA.1121.00091,1,1744446,1759167,-
242,BUMA.1121.00099,1,3639841,3654570,-
242,BUMA.1121.00096,1,502863,517594,-
242,BUMA.1121.00079,1,2796148,2810864,+
242,BUMA.1121.00083,1,2906221,2920933,-
242,BUMA.1121.00084,1,3128353,3143064,+
242,BUMA.1121.00049,1,3057315,3072047,-
242,BUMA.1121.00089,1,2717987,2732703,+
242,BUMA.1121.00014,1,4144383,4159119,-
242,BUMA.1121.00090,1,838543,853255,+
242,BUMA.1121.00071,1,2689879,2704590,+
242,BUMA.1121.00078,1,3234899,3249634,-
242,BUMA.1121.00102,1,2517470,2532170,-
242,BUMA.1121.00075,1,2253876,2268567,+
242,BUMA.1121.00012,1,1515318,1530018,+
242,BUMA.1121.00076,1,2543915,2558607,-
242,BUMA.1121.00106,1,2502973,2517683,+
242,BUMA.1121.00001,1,1309556,1324285,-
242,BUMA.1121.00107,1,2703585,2718301,+
242,BUMA.1121.00104,2,2473735,2488451,-
242,BUMA.1121.00105,1,2426518,2441239,-
242,BUMA.1121.00098,1,1423248,1437944,+
242,BUMA.1121.00111,1,2931943,2946683,+
242,BUMA.1121.00109,1,3137890,3152586,-
242,BUMA.1121.00097,1,1152909,1167619,-
242,BUMA.1121.00094,1,2746950,2761666,+
242,BUMA.1121.00095,1,2942516,2957236,-
242,BUMA.1121.00005,1,1466106,1480856,+
242,BUMA.1121.00101,1,3673451,3688183,-
242,BUMA.1121.00065,1,2818407,2833098,+
242,BUMA.1121.00100,1,2598549,2613266,-
242,BUMA.1121.00029,2,2193850,2208579,-
