block,chroms,mean_length,std_length,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,tree_consistent
600,1,6199.833333333333,4.336537277085895,0.034342094,1,5,False
245,2,11030.4,240.13213029496904,0.025561591,1,4,False
246,2,10952.6,193.69625706244298,0.025561591,1,4,False
256,2,3994.0,113.74313166077326,0.025278067,1,4,False
99,2,15533.802816901409,320.00341634260457,0.024624714899999997,1,4,False
720,2,4315.25,577.7834261208952,0.023431622,1,4,False
648,1,3039.0,13.856406460551018,0.023230194000000003,1,4,False
649,1,3070.75,7.660776723022281,0.023230194000000003,1,4,False
671,1,3313.1428571428573,1.6413036132965795,0.0229877309,1,4,False
617,1;2,6753.0,0.0,0.021829244999999997,1,4,False
683,1,5213.75,144.70897518813408,0.021546981,1,4,False
682,1,9173.0,1.7320508075688772,0.021546981,1,4,False
684,1,3574.75,1.299038105676658,0.021546981,1,4,False
637,1,4975.0,5.385164807134504,0.021292306,1,4,False
471,1,3949.25,3.344772040064913,0.019703996,1,4,False
596,2,3183.4,5.851495535331118,0.019667306,1,4,False
235,1;2,3689.6,0.8,0.018456417,1,4,False
111,2,4420.973333333333,2.250767770240981,0.0166335504,1,4,False
507,1,5112.317757009346,5.178312305517976,0.016439363699999997,1,4,False
506,1,4090.785046728972,4.7695060136914424,0.016439363699999997,1,4,False
162,2,3703.1415094339623,129.4587017035866,0.015748355899999997,1,4,False
161,2,3698.877358490566,10.444555167409927,0.015748355899999997,1,4,False
288,1,3631.2580645161293,94.68225336160016,0.014414604499999999,1,4,False
289,1,5428.301075268817,24.794113482032905,0.014414604499999999,1,4,False
641,1,6134.75,1.0897247358851685,0.014270241999999999,1,3,False
645,1,9586.5,538.3792808048987,0.013969762,1,3,False
39,2,3131.9102564102564,4.613763960474325,0.013274374000000002,1,3,False
716,1,4718.333333333333,61.3043409737208,0.0131562234,1,3,False
715,1,5932.333333333333,4.189935029992178,0.0131562234,1,3,False
604,1,4300.333333333333,4.0276819911981905,0.012792595199999998,1,3,False
745,1,36467.666666666664,275.3438254659476,0.012372227999999999,1,3,False
725,1,10137.0,4.242640687119285,0.012257175999999998,1,3,False
594,2,6276.8,4.791659420284375,0.0121184306,1,3,False
589,1,13390.666666666666,96.40308893160818,0.011762706399999998,1,3,False
590,1,17863.0,1.4142135623730951,0.011762706399999998,1,3,False
238,2,4668.285714285715,209.03295316816457,0.011624994,1,3,False
613,1,11229.333333333334,6.236095644623235,0.011527465999999998,1,3,False
640,1,4516.0,1.224744871391589,0.011316662000000002,1,3,False
639,1,3349.0,0.0,0.011316662000000002,1,3,False
674,1,14496.857142857143,664.7438665856687,0.011189687200000001,1,3,False
651,2,3340.6666666666665,20.33606539022619,0.011136894,1,3,False
612,1,8354.333333333334,4.0276819911981905,0.010721366,1,3,False
672,1,5947.5,3.3541019662496847,0.0106562486,1,3,False
730,1,3272.0,136.57476584884438,0.010610285999999998,1,3,False
746,1,5124.0,4.636809247747852,0.010571766,1,3,False
748,1,8182.75,2.165063509461097,0.010571766,1,3,False
747,1,5452.5,0.8660254037844386,0.010571766,1,3,False
647,1,3783.3333333333335,0.4714045207910317,0.010356474000000001,1,3,False
625,1,3074.0,0.0,0.009235528,1,3,False
676,2,6714.5,0.8660254037844386,0.009188188600000001,1,4,False
262,2,20933.5,20.328551350256124,0.009026948,1,3,False
260,2,18471.75,1.920286436967152,0.009026948,1,3,False
261,2,3541.125,1.5360257159305635,0.009026948,1,3,False
259,2,6503.9375,0.24206145913796356,0.009026948,1,3,False
263,2,3395.0,0.0,0.009026948,1,3,False
680,1,7025.5,537.2245805992127,0.007737644,1,3,False
281,1,5309.85,6.314863418950565,0.005835349,1,2,False
143,2,19180.1125,211.77027611010473,0.005400328999999999,1,2,False
141,2,12316.975,9.125479439459605,0.005400328999999999,1,2,False
142,2,11219.0625,5.557300941104414,0.005400328999999999,1,2,False
694,2,6239.0,15.297058540778355,0.0051950116,1,3,False
700,1,11347.5,283.5,0.005022491799999999,1,2,False
701,1,3737.5,1.5,0.005022491799999999,1,2,False
16,2,38532.475,125.05178677252077,0.0049726849,1,2,False
17,2,33424.3875,43.607767011737714,0.0049726849,1,2,False
9,2,4346.225,32.73338318903196,0.0049726849,1,2,False
14,2,11293.6,25.224789394561853,0.0049726849,1,2,False
10,2,10718.975,16.798790879107937,0.0049726849,1,2,False
15,2,18899.0,12.508996762330703,0.0049726849,1,2,False
13,2,9756.675,11.400411176795334,0.0049726849,1,2,False
678,1,4640.0,2.0,0.004885891,1,2,False
530,1,4851.945454545455,23.98553972089182,0.004822399399999999,1,2,False
656,2,5255.0,70.0,0.0048213032999999995,1,2,False
603,1,3046.0,1.0,0.004640321,1,2,False
689,1,6297.666666666667,8.956685895029603,0.0045949041999999996,1,2,False
737,2,8452.0,1.0,0.0045873962,1,2,False
573,1,6233.0,9.055385138137417,0.0045564133,2,5,False
561,1,4066.6666666666665,0.4714045207910317,0.004536226199999999,1,2,False
287,1,4412.569620253164,15.594289399684385,0.004480784999999999,1,2,False
557,1,3308.0,9.201449161228174,0.004462459199999999,1,2,False
736,1,5961.0,6.0,0.004457984,1,2,False
627,1,3985.3333333333335,0.9428090415820634,0.004456213,1,2,False
628,1,8757.0,0.0,0.004456213,1,2,False
670,1,5252.0,1.0,0.0043609373,1,2,False
685,1,3049.5,0.5,0.0043481810000000004,1,2,False
534,1,4064.0875,3.3845005170630413,0.0043468859999999995,1,2,False
714,1,15755.5,0.5,0.0043262627,1,2,False
755,1,8675.5,14.5,0.0043179027,1,2,False
758,1,6184.5,14.5,0.0043179027,1,2,False
756,1,4220.5,10.5,0.0043179027,1,2,False
754,1,8464.0,4.0,0.0043179027,1,2,False
757,1,8905.0,3.0,0.0043179027,1,2,False
704,1,4022.75,0.4330127018922193,0.004297683,1,2,False
675,1,5416.0,13.0,0.00423822,1,2,False
726,1,4170.5,0.5,0.004216154999999999,1,2,False
132,2,6147.0,2.8284271247461903,0.004196515,1,2,False
717,1,4098.5,0.5,0.004188729600000001,1,2,False
593,2,4532.333333333333,3.7712361663282534,0.004177263999999999,1,2,False
744,2,4004.0,0.0,0.004161318,1,2,False
554,2,4448.428571428572,1.0497813183356477,0.0041314483999999995,1,3,False
605,1,5099.666666666667,28.05153986662566,0.004122368,1,2,False
284,1,17641.556962025315,151.3378103161171,0.004022189,1,2,False
285,1,4781.265822784811,5.520293655644068,0.004022189,1,2,False
135,2,7120.136363636364,20.359709442795133,0.004016234,1,2,False
616,1,5416.5,0.5,0.00394601,1,2,False
643,1,3919.0,2.8284271247461903,0.0038871200000000004,1,2,False
644,1,7900.0,0.0,0.0038871200000000004,1,2,False
597,2,4547.0,8.0,0.003873792,1,2,False
718,1,4177.5,1.5,0.003873792,1,2,False
669,1,4629.5,0.5,0.0038130800000000004,1,2,False
673,1,8123.0,0.0,0.0037940733,1,2,False
577,1,4445.0,0.0,0.0037784840000000004,1,3,False
236,2,3104.0,0.0,0.0037690410000000003,1,2,False
655,2,6280.0,419.0,0.0037309333,1,2,False
654,2,3474.5,45.5,0.0037309333,1,2,False
611,1,7673.0,0.0,0.0037218079999999996,1,2,False
650,1,10181.0,620.0,0.00372052,1,2,False
646,1,3460.0,0.0,0.00372052,1,2,False
727,1,3549.0,0.0,0.0037174610000000005,1,2,False
496,1,10063.5,1.5,0.0036288590000000003,1,2,False
658,2,7773.0,2.0,0.003591238,1,2,False
739,1,6870.0,1.0,0.003591238,1,2,False
753,2,3015.5,0.5,0.0035383590000000005,1,2,False
610,2,16697.0,0.0,0.0035060559999999996,1,2,False
237,2,4678.5,1.118033988749895,0.003367429,1,2,False
712,1,5063.333333333333,663.7375652737726,0.003366937,1,2,False
576,1,5857.5,0.5,0.0033657493000000004,1,2,False
729,1,3863.0,1.0,0.003315559,1,2,False
667,1,3006.6666666666665,3.6817870057290873,0.0033008078,1,3,False
668,1,5178.333333333333,0.9428090415820634,0.0033008078,1,3,False
652,1,16420.0,620.0,0.003215107,1,2,False
620,1,6910.666666666667,1.699673171197595,0.0032020910000000002,1,2,False
728,1,6121.0,0.0,0.0030398703,1,2,False
623,1,5170.0,0.0,0.0029592439999999998,1,2,False
624,1,4870.0,0.0,0.0029592439999999998,1,2,False
636,1,3307.4,7.472616676907761,0.002664951,1,2,False
635,1,3984.0,6.06630035524124,0.002664951,1,2,False
653,1,8505.5,1.5,0.0024125839999999997,1,2,False
681,1,4344.666666666667,0.4714045207910317,0.002163521,1,2,False
587,1,6407.0,1.0,0.0019523598,1,2,False
588,1,3223.5,0.5,0.0019523598,1,2,False
609,2,4189.5,8.381527307120106,0.0017475050000000001,1,2,False
686,1,4343.0,0.0,0.0016051633,1,2,False
735,2,3549.5,526.5,0.0014534308,1,2,False
586,1,3327.6666666666665,5.90668171555645,0.0013951617999999999,1,2,False
663,1,3481.0,0.0,0.0012777442,1,2,False
677,1,3428.0,2.0,0.0012689679999999999,1,2,False
634,2,7618.5,0.5,0.0012689679999999999,1,2,False
1,2,8997.67619047619,105.41794328500205,0.0012394383000000001,1,4,False
230,2,23406.819047619047,89.86336516675175,0.0012394383000000001,1,4,False
2,2,11233.038095238095,66.99735940916219,0.0012394383000000001,1,4,False
4,2,15353.495238095238,51.15189775551763,0.0012394383000000001,1,4,False
229,2,11462.55238095238,37.324058614704846,0.0012394383000000001,1,4,False
3,2,5119.361904761905,16.72359257913306,0.0012394383000000001,1,4,False
197,2,13874.44859813084,98.6224968785425,0.0011982957,1,4,False
196,2,8840.990654205607,64.53753458724661,0.0011982957,1,4,False
195,2,4247.990654205608,39.50736245761114,0.0011982957,1,4,False
336,1,10852.594339622641,54.48347132117603,0.0011730992,1,4,False
572,1,10405.333333333334,0.9428090415820634,0.0011310659,1,2,False
68,2,12533.301886792453,19.963253889934286,0.0011263723,1,4,False
41,2,22689.71,212.85954500562102,0.0009866402,2,6,False
702,1,12033.666666666666,1.8856180831641267,0.0008148542999999999,1,2,False
703,1,3421.3333333333335,0.4714045207910317,0.0008148542999999999,1,2,False
158,2,4996.567307692308,10.77815135343873,0.0008123972,1,4,False
574,1,5929.0,0.0,0.0007596103000000001,1,2,False
202,2,8684.919540229885,46.04900398059336,0.000642148,1,4,False
85,2,24355.623853211007,46.526068255920784,0.0005821768000000001,1,3,False
86,2,17940.238532110092,42.55075740387549,0.0005821768000000001,1,3,False
87,2,5158.477064220184,10.097321227352968,0.0005821768000000001,1,3,False
175,2,8322.775510204081,1.8980689018100285,0.0005276364,1,3,False
88,2,6485.018518518518,132.48710499666677,0.0005265822,1,3,False
169,2,8461.0,45.54688264325583,0.00048040400000000003,1,3,False
170,2,3959.925925925926,7.53473893438438,0.00048040400000000003,1,3,False
266,1,7501.533333333334,221.24836579075418,0.00047001139999999997,1,3,False
270,1,4369.666666666667,35.76368646883694,0.00047001139999999997,1,3,False
267,1,7089.161904761905,27.785958704600908,0.00047001139999999997,1,3,False
265,1,5004.571428571428,5.678459118386227,0.00047001139999999997,1,3,False
199,2,6514.444444444444,400.6814642611623,0.00044344440000000006,1,3,False
200,2,36060.99074074074,125.29657375901226,0.00044344440000000006,1,3,False
201,2,3933.75,86.11438613843798,0.00044344440000000006,1,3,False
168,2,9292.140186915887,42.231327477665324,0.0004227832,1,3,False
166,2,5831.401869158878,28.49163176475497,0.0004227832,1,3,False
167,2,3680.07476635514,18.700642667041237,0.0004227832,1,3,False
269,1,5059.157303370786,46.16772034351442,0.000325957,1,3,False
268,1,3213.483146067416,2.1677532486894435,0.000325957,1,3,False
27,2,6186.9157894736845,76.56626482065883,0.0002946986,1,3,False
26,2,25574.526315789473,69.88394019338712,0.0002946986,1,3,False
209,2,10744.029411764706,68.47777024188973,0.0002764786,1,3,False
208,2,9464.264705882353,24.075830558266468,0.0002764786,1,3,False
210,2,12968.921568627451,10.921005371472063,0.0002764786,1,3,False
205,2,3417.5686274509803,8.97655967541604,0.0002764786,1,3,False
207,2,3913.049019607843,8.103953829229422,0.0002764786,1,3,False
206,2,5168.196078431372,5.955783505998108,0.0002764786,1,3,False
89,2,17595.590909090908,56.412650975491694,0.00026427030000000004,1,2,False
90,2,3014.9727272727273,1.6920084402813929,0.00026427030000000004,1,2,False
188,2,30016.01,55.85096149575224,0.00026379029999999996,1,2,False
186,2,13180.37,30.144205081574135,0.00026379029999999996,1,2,False
185,2,6911.67,6.321479257262498,0.00026379029999999996,1,2,False
187,2,8162.535353535353,50.55616201616085,0.000235993,1,2,False
489,1,5107.972727272727,209.38926164577305,0.00023132519999999999,1,2,False
488,1,8094.145454545454,67.07822250093018,0.00023132519999999999,1,2,False
490,1,3365.9545454545455,5.4312000409023335,0.00023132519999999999,1,2,False
51,2,27597.5,450.0668777464572,0.00020530290000000002,1,2,False
56,2,16417.064814814814,57.53232153548128,0.00020530290000000002,1,2,False
54,2,6176.805555555556,30.866336191335424,0.00020530290000000002,1,2,False
53,2,7557.324074074074,19.278576049932514,0.00020530290000000002,1,2,False
50,2,5094.064814814815,9.138110214866078,0.00020530290000000002,1,2,False
52,2,10262.481481481482,7.3654366513107625,0.00020530290000000002,1,2,False
352,1,5375.934579439252,3.051799003797146,0.00017997490000000002,1,2,False
203,2,16811.363636363636,90.20468918195563,0.0001776639,1,2,False
204,2,16431.48181818182,28.169206855643505,0.0001776639,1,2,False
28,2,12049.173469387755,63.67407852272737,0.000109575,1,2,False
291,1,24650.8125,72.21341526163958,9.34539e-05,1,2,False
292,1,19572.5,64.72457673352011,9.34539e-05,1,2,False
290,1,10968.822916666666,16.146461681321664,9.34539e-05,1,2,False
332,1,6994.527272727273,28.753405834916983,5.1489999999999997e-05,1,2,False
331,1,9810.536363636364,6.6656204413219164,5.1489999999999997e-05,1,2,False
731,1,10563.5,742.5,0,0,0,True
510,1,20123.48214285714,621.8956616401474,0,0,0,True
695,1,6723.5,621.5,0,0,0,True
520,1,8822.0625,599.0953787832655,0,0,0,True
311,1,10232.580357142857,584.8924601764849,0,0,0,True
579,1,7050.75,578.9431643088983,0,0,0,True
688,1;2,27699.333333333332,535.8714605408859,0,0,0,True
96,2,15960.024691358025,522.7899036333373,0,0,0,True
148,2,8502.981981981982,458.77366854978743,0,0,0,True
344,1,9811.580357142857,434.8620396662942,0,0,0,True
297,1,27030.035714285714,341.6848205314843,0,0,0,True
359,1,9060.330357142857,309.8944920796448,0,0,0,True
117,2,23716.46846846847,308.8841241613361,0,0,0,True
324,1,15132.232142857143,306.47657747088164,0,0,0,True
298,1,13017.267857142857,295.3643930488617,0,0,0,True
532,1,40735.05405405405,283.2756540496524,0,0,0,True
409,1,10193.517857142857,271.4581979836878,0,0,0,True
535,1,13323.008849557522,268.8694947951884,0,0,0,True
140,2,4674.716049382716,244.68040301372835,0,0,0,True
38,2,12847.395061728395,229.7711517963813,0,0,0,True
511,1,6526.705357142857,218.51183518097633,0,0,0,True
544,1,17236.473214285714,209.48572061042339,0,0,0,True
455,1,15210.794642857143,205.59014091811306,0,0,0,True
310,1,3865.814814814815,204.31850656805486,0,0,0,True
91,2,14696.197530864198,193.65276419489376,0,0,0,True
550,1,8105.651785714285,191.36178851576943,0,0,0,True
277,1,31951.73214285714,188.15817729007276,0,0,0,True
482,1,13100.830357142857,181.82295590141965,0,0,0,True
543,1,8435.38392857143,179.2728489888146,0,0,0,True
545,1,15417.5625,179.2048299955947,0,0,0,True
72,2,28464.89285714286,175.36275449269525,0,0,0,True
502,1,23785.51785714286,174.67040299124076,0,0,0,True
521,1,10527.205357142857,174.27144971448058,0,0,0,True
384,1,40552.88333333333,173.81082548436262,0,0,0,True
377,1,16221.151785714286,173.35132626616905,0,0,0,True
151,2,34579.919642857145,173.285382822304,0,0,0,True
512,1,6727.214285714285,166.9015657597652,0,0,0,True
43,2,40928.37837837838,166.18865075754596,0,0,0,True
191,2,16132.543209876543,165.05173520263395,0,0,0,True
109,2,13188.493827160493,164.16298160607732,0,0,0,True
25,2,16076.339285714286,161.6411674916425,0,0,0,True
340,1,30836.14285714286,161.4494534534204,0,0,0,True
413,1,15036.25,158.42283497923253,0,0,0,True
417,1,30153.51785714286,152.32267102993526,0,0,0,True
63,2,24695.633928571428,149.1201574196193,0,0,0,True
198,2,3025.6296296296296,148.48938478453599,0,0,0,True
541,1,16760.82300884956,148.2868083266013,0,0,0,True
146,2,5378.831683168317,140.44258679010315,0,0,0,True
453,1,11550.395061728395,135.67086889591113,0,0,0,True
483,1,33284.30357142857,134.86599428994813,0,0,0,True
153,2,10189.098214285714,134.84421963228456,0,0,0,True
308,1,13456.63392857143,133.82217648910293,0,0,0,True
366,1,17245.89285714286,133.50972123132198,0,0,0,True
116,2,22223.324324324323,133.12577282520928,0,0,0,True
386,1,14362.90909090909,132.94701610381892,0,0,0,True
448,1,19872.321428571428,132.4224310874183,0,0,0,True
120,2,5976.711711711711,132.28936256714442,0,0,0,True
379,1,9037.723214285714,132.28116766282264,0,0,0,True
460,1,13178.801801801801,131.85460323079323,0,0,0,True
526,1,3804.9910714285716,131.15887963075508,0,0,0,True
376,1,16447.964285714286,128.48686206958982,0,0,0,True
251,1;2,7385.205357142857,128.40367000713422,0,0,0,True
113,2,14788.839506172839,128.15870338793664,0,0,0,True
472,1,7528.276785714285,128.15839877036015,0,0,0,True
468,1,26940.026785714286,127.68127588294588,0,0,0,True
212,2,14316.145454545454,125.06411710970397,0,0,0,True
137,2,6391.821428571428,124.72421106798235,0,0,0,True
404,1,13869.061403508771,124.54396004622255,0,0,0,True
44,2,23220.333333333332,124.30305406243745,0,0,0,True
30,2,17223.82300884956,123.64889130174345,0,0,0,True
403,1,4460.754385964912,122.60066121308691,0,0,0,True
58,2,4817.776785714285,120.63113121512123,0,0,0,True
444,1,3276.839285714286,120.46980605495457,0,0,0,True
325,1,47202.75,120.18441930157645,0,0,0,True
223,2,21717.58407079646,119.6266852213875,0,0,0,True
395,1;2,6395.116071428572,116.76791278427004,0,0,0,True
219,2,16596.946428571428,116.54963989079276,0,0,0,True
389,1,21738.973214285714,116.50539992247973,0,0,0,True
381,1,7882.464285714285,116.40760656996147,0,0,0,True
122,2,7188.468468468468,111.47365218691205,0,0,0,True
152,2,10692.783783783783,108.66880051561627,0,0,0,True
194,2,28128.864197530864,103.00446509396724,0,0,0,True
48,2,42784.22727272727,101.61143986158154,0,0,0,True
220,2,33233.78571428572,97.16962603864336,0,0,0,True
192,2,14884.95061728395,94.31427647250729,0,0,0,True
20,2,11609.767857142857,92.0966090331678,0,0,0,True
334,1,13445.637168141593,91.74985828128263,0,0,0,True
518,1,13875.973214285714,89.36906422061477,0,0,0,True
549,1,11838.544642857143,87.99613307178181,0,0,0,True
326,1,14497.82142857143,86.3936396350319,0,0,0,True
123,2,6191.973214285715,83.44185955132265,0,0,0,True
305,1,9908.910714285714,83.41843252665493,0,0,0,True
382,1,6372.285714285715,82.37614388664144,0,0,0,True
316,1,33158.00892857143,81.88738952450345,0,0,0,True
218,2,8555.24107142857,81.63608768882641,0,0,0,True
126,2,18893.53982300885,80.96924308422545,0,0,0,True
145,2,29522.172839506173,80.95750906897553,0,0,0,True
29,2,9355.964601769912,80.91554968356591,0,0,0,True
323,1,37357.72321428572,78.50309477764789,0,0,0,True
77,2,4463.508928571428,78.30047385549399,0,0,0,True
524,1,23560.625,76.49079368039753,0,0,0,True
62,2,6067.901785714285,76.0542522317162,0,0,0,True
732,1,7043.0,76.0,0,0,0,True
127,2,16191.794642857143,74.53775869518093,0,0,0,True
435,1,9023.57142857143,73.54975408885208,0,0,0,True
155,2,5157.116071428572,73.31716149906933,0,0,0,True
537,1,7691.017857142857,71.82381495999891,0,0,0,True
469,1,9182.00892857143,71.48832266477841,0,0,0,True
213,2,22848.354545454546,71.08376446311728,0,0,0,True
412,1,7791.383928571428,70.62883940710691,0,0,0,True
131,2,14439.5625,69.47080338042326,0,0,0,True
527,1,25694.571428571428,69.45806986511901,0,0,0,True
11,2,12048.918918918918,69.17221427466444,0,0,0,True
47,2,12062.342342342343,68.9835462162354,0,0,0,True
539,1,14720.473214285714,68.48630726302528,0,0,0,True
49,2,14648.027272727273,68.40646687809422,0,0,0,True
393,1;2,36205.482142857145,67.10426084817261,0,0,0,True
378,1,7558.589285714285,67.05708569828352,0,0,0,True
477,1,38342.41071428572,66.14885183803113,0,0,0,True
504,1,17322.39285714286,65.90352217214098,0,0,0,True
478,1,16483.633928571428,65.05478399226772,0,0,0,True
335,1,9839.359649122807,63.695014428405464,0,0,0,True
78,2,9747.017857142857,63.52853438512846,0,0,0,True
445,1,5214.723214285715,63.50705948124257,0,0,0,True
45,2,10350.0990990991,63.07123885226569,0,0,0,True
21,2,11838.410714285714,62.494078801147886,0,0,0,True
363,1,14621.230088495575,62.119640325354915,0,0,0,True
481,1,18771.88888888889,61.90893351837613,0,0,0,True
177,2,11278.123456790123,61.2357078746935,0,0,0,True
464,1,8600.55357142857,59.08239393388849,0,0,0,True
509,1,5737.401785714285,57.572851337213955,0,0,0,True
157,2,13010.392857142857,57.180378306419996,0,0,0,True
476,1,10012.232142857143,56.354740918396494,0,0,0,True
484,1,26270.66964285714,55.17171059403949,0,0,0,True
392,1;2,20010.026785714286,54.27763611770054,0,0,0,True
538,1,6713.410714285715,53.85654781312054,0,0,0,True
179,2,24841.9012345679,53.504725749116666,0,0,0,True
102,2,21242.848214285714,53.46597880585717,0,0,0,True
465,1,30054.401785714286,52.93602267654064,0,0,0,True
330,1,3344.4196428571427,52.406998986104824,0,0,0,True
301,1,22662.151785714286,51.670696624570176,0,0,0,True
22,2,13294.919642857143,51.58473237459087,0,0,0,True
306,1,3489.2321428571427,51.511438074965646,0,0,0,True
508,1,15159.982142857143,50.9101067258431,0,0,0,True
418,1,6785.544642857143,50.484949736257526,0,0,0,True
252,1;2,6534.151785714285,50.36282816817319,0,0,0,True
103,2,10725.107142857143,49.049420621097106,0,0,0,True
71,2,9681.482142857143,48.650352763156725,0,0,0,True
592,2,5729.666666666667,48.45845872726683,0,0,0,True
273,1,7128.5625,48.287971966185765,0,0,0,True
457,1,17753.45535714286,47.221909335614754,0,0,0,True
388,1,13875.607142857143,47.149147307631495,0,0,0,True
451,1,11972.776785714286,46.59834259419009,0,0,0,True
61,2,6639.205357142857,46.23950429032848,0,0,0,True
428,1,12964.375,45.974530469849036,0,0,0,True
193,2,6259.765432098766,45.80022955490972,0,0,0,True
333,1,16679.017699115044,45.62408584141955,0,0,0,True
365,1,27468.35714285714,45.425932088647876,0,0,0,True
321,1,9227.88392857143,45.128140083804354,0,0,0,True
422,1,5792.8421052631575,44.6462860574736,0,0,0,True
356,1,23826.535714285714,44.42267128944179,0,0,0,True
357,1,7262.017857142857,44.13716083796889,0,0,0,True
515,1,8917.830357142857,43.9869884155809,0,0,0,True
128,2,11832.455357142857,43.9028733994666,0,0,0,True
458,1,3602.774774774775,42.845560638072115,0,0,0,True
40,2,27854.04938271605,42.84450819340805,0,0,0,True
302,1,6117.135802469136,42.365182853177956,0,0,0,True
442,1,6237.491071428572,42.25221793327082,0,0,0,True
296,1,21754.803571428572,42.124780475416614,0,0,0,True
104,2,24346.651785714286,41.8738986681246,0,0,0,True
548,1,13783.42857142857,41.77206736857655,0,0,0,True
189,2,4782.049382716049,41.58789627888036,0,0,0,True
255,1;2,33252.11111111111,40.78791881167332,0,0,0,True
24,2,4950.535714285715,40.353555466346585,0,0,0,True
446,1,12166.625,40.026804634965735,0,0,0,True
341,1,6601.464285714285,39.77793909663383,0,0,0,True
525,1,8909.214285714286,39.62422341993157,0,0,0,True
119,2,8288.702702702703,38.811764398935296,0,0,0,True
19,2,3629.035714285714,38.51157724156014,0,0,0,True
60,2,6112.901785714285,37.93955715096349,0,0,0,True
461,1,16926.491071428572,37.715333073592774,0,0,0,True
456,1,13272.714285714286,37.33210715309003,0,0,0,True
184,2,20370.47272727273,36.581095239558095,0,0,0,True
519,1,5076.160714285715,36.52043302127214,0,0,0,True
319,1,3363.3839285714284,36.4464493508025,0,0,0,True
475,1,27318.08035714286,35.81852533278423,0,0,0,True
307,1,17634.98214285714,35.480372376563245,0,0,0,True
314,1,7623.4375,35.30044041864067,0,0,0,True
217,2,7876.795180722892,35.120707184794995,0,0,0,True
